id,name,date,rating,studio
1097629,A Change of Heart,2021,3.23,France 3 Cinéma
1098203,Des mains en or,2023,3.05,France 3 Cinéma
1100323,Kina & Yuk,2023,3.32,France 3 Cinéma
1102499,The Brigade,2017,3.28,France 3 Cinéma
1103609,A Polar Year,2018,3.32,France 3 Cinéma
1104091,Roxane,2019,3.21,France 3 Cinéma
1105191,Bécassine !,2018,3.15,France 3 Cinéma
1106503,Taj Mahal,2015,3.09,France 3 Cinéma
1110170,Discount,2014,3.31,France 3 Cinéma
1116873,Country Cabaret,2022,3.07,France 3 Cinéma
