id,name,date,rating,studio
1093840,Ti ricordi di me?,2014,3.19,RAI Cinema
1095761,C’era una volta il crimine,2022,2.94,RAI Cinema
1096132,There's no religion anymore,2016,2.84,RAI Cinema
1098078,It Happens in the Best of Families,2024,2.69,RAI Cinema
1098713,Io e Spotty,2022,3.01,RAI Cinema
1100258,It Looks Like Paris,2024,3.01,RAI Cinema
1100570,Children of the Night,2016,3.12,RAI Cinema
1100686,Il professor Cenerentolo,2015,2.72,RAI Cinema
1101028,Hotel Gagarin,2018,3.15,RAI Cinema
1104160,As Needed,2018,3.23,RAI Cinema
1104838,The Prince of Rome,2022,3.07,RAI Cinema
1105887,Christmas Dinner,2016,2.78,RAI Cinema
1106852,Volare,2023,3,RAI Cinema
1107280,Ride,2018,3.29,RAI Cinema
1114159,Copperman,2019,3.23,RAI Cinema
1114533,Not for the Young,2017,2.94,RAI Cinema
1115236,Contromano,2018,3.02,RAI Cinema
1115725,"Sun, Heart, Love",2016,3.3,RAI Cinema
1118093,Reckless,2018,3.05,RAI Cinema
1123708,A Whole New Life,2019,2.88,RAI Cinema
1124074,Tramite amicizia,2022,2.77,RAI Cinema
1125790,Quasi orfano,2022,2.94,RAI Cinema
1128989,Il regno,2020,2.98,RAI Cinema
1132067,Dobbiamo parlare,2015,3.25,RAI Cinema
1132278,Il grande spirito,2019,3.3,RAI Cinema
1132280,Chi m'ha visto,2017,3.05,RAI Cinema
1133851,Il giorno più bello,2022,2.85,RAI Cinema
1134069,Al posto tuo,2016,2.89,RAI Cinema
1135483,A Fairy Tale Wedding,2014,2.85,RAI Cinema
