id,name,date,rating,studio
1064234,Trees and Other Entanglements,2023,3.18,HBO Documentary Films
1064265,Solitary,2016,3.46,HBO Documentary Films
1064927,Class Divide,2016,3.43,HBO Documentary Films
1064958,"Heroin: Cape Cod, USA",2015,3.37,HBO Documentary Films
1065172,Breslin and Hamill: Deadline Artists,2018,3.61,HBO Documentary Films
1065545,Nixon by Nixon: In His Own Words,2014,3.51,HBO Documentary Films
1066188,Taylor Mac's 24-Decade History of Popular Music,2023,3.79,HBO Documentary Films
1066857,Suited,2016,3.49,HBO Documentary Films
1067497,Belichick & Saban: The Art of Coaching,2019,3.45,HBO Documentary Films
1068997,The Slow Hustle,2021,3.41,HBO Documentary Films
1070807,The Newspaperman: The Life and Times of Ben Bradlee,2017,3.51,HBO Documentary Films
1071090,Agnelli,2017,3.47,HBO Documentary Films
1071685,True Justice: Bryan Stevenson's Fight for Equality,2019,3.75,HBO Documentary Films
1071810,How We Get Free,2023,3.41,HBO Documentary Films
1071912,My Depression (The Up and Down and Up of It),2014,3.29,HBO Documentary Films
1072589,"Remembering the Artist: Robert De Niro, Sr.",2014,3.37,HBO Documentary Films
1073944,Ali & Cavett: The Tale of the Tapes,2018,3.41,HBO Documentary Films
1074054,A Tree of Life: The Pittsburgh Synagogue Shooting,2022,3.55,HBO Documentary Films
1076631,The Invisible Pilot,2022,3.32,HBO Documentary Films
1078063,Baltimore Rising,2017,3.38,HBO Documentary Films
1078221,Kill Chain: The Cyber War on America's Elections,2020,3.44,HBO Documentary Films
1078766,Betrayal at Attica,2021,3.56,HBO Documentary Films
1078933,Swiped: Hooking Up in the Digital Age,2018,3.06,HBO Documentary Films
1081824,J. Cole: 4 Your Eyez Only,2017,3.64,HBO Documentary Films
1084327,Our Towns,2021,3.26,HBO Documentary Films
1084402,The Soul of America,2020,3.44,HBO Documentary Films
1084695,Southern Rites,2015,3.37,HBO Documentary Films
1086603,Alternate Endings: Six New Ways to Die in America,2019,3.54,HBO Documentary Films
1086813,Warning: This Drug May Kill You,2017,3.36,HBO Documentary Films
1088747,No Accident,2023,3.44,HBO Documentary Films
1089027,"Siempre, Luis",2020,3.4,HBO Documentary Films
1089118,Unveiled: Surviving La Luz del Mundo,2022,3.5,HBO Documentary Films
1089233,Yusuf Hawkins: Storm Over Brooklyn,2020,3.53,HBO Documentary Films
