id,name,date,rating,studio
1050569,Dark Diamond,2016,3.36,France 2 Cinéma
1051678,Ride Above,2022,3.22,France 2 Cinéma
1051765,150 Milligrams,2016,3.33,France 2 Cinéma
1052058,Elementary,2016,3.47,France 2 Cinéma
1052203,The Sixth Child,2022,3.42,France 2 Cinéma
1053180,The Outsider,2016,3.38,France 2 Cinéma
1053719,The Troubleshooter,2018,3.18,France 2 Cinéma
1053942,Selfie,2019,3.03,France 2 Cinéma
1053994,Big Kids,2023,3.26,France 2 Cinéma
1054366,A Good Man,2020,3.01,France 2 Cinéma
1054884,First Case,2023,3.09,France 2 Cinéma
1055122,Venice Calling,2019,3,France 2 Cinéma
1055331,The Tasting,2022,3.01,France 2 Cinéma
1055950,In the Courtyard,2014,3.33,France 2 Cinéma
1056108,Normal,2022,3.33,France 2 Cinéma
1056668,Arctic Heart,2016,2.71,France 2 Cinéma
1057317,Raoul Taburin,2019,3.22,France 2 Cinéma
1057592,Notre Dame,2019,3.05,France 2 Cinéma
1058356,Normandy Nude,2018,3.05,France 2 Cinéma
1060581,Rosalie Blum,2015,3.39,France 2 Cinéma
1061903,This One Summer,2023,3.15,France 2 Cinéma
1062347,Man Up!,2019,3.32,France 2 Cinéma
1064596,Save Our School,2022,3.21,France 2 Cinéma
1065567,Fly Me Away,2021,3.09,France 2 Cinéma
1067409,Come What May,2015,3.38,France 2 Cinéma
1067531,Robust,2021,3.15,France 2 Cinéma
1070044,Sisters in Arms,2019,3.24,France 2 Cinéma
1070297,I Wish Someone Were Waiting for Me Somewhere,2019,3.17,France 2 Cinéma
1070528,Before We Collapse,2023,3.19,France 2 Cinéma
1071324,The Peace and Love Process,2022,3.07,France 2 Cinéma
1071612,Neneh Superstar,2022,3.12,France 2 Cinéma
1072446,Men on the Verge of a Nervous Breakdown,2022,3.02,France 2 Cinéma
1073686,Florida,2015,3.41,France 2 Cinéma
1074983,Wild Life,2014,3.31,France 2 Cinéma
1075390,Three Times Nothing,2022,3.29,France 2 Cinéma
1075957,Our Futures,2015,3.35,France 2 Cinéma
1076383,Le Marchand de sable,2022,3.41,France 2 Cinéma
1076997,Boomerang,2015,3.31,France 2 Cinéma
1078459,The Biggest Fan,2022,2.9,France 2 Cinéma
1078733,Parisian Hustle,2022,3.09,France 2 Cinéma
1080528,Spirou & Fantasio's Big Adventures,2018,2.61,France 2 Cinéma
1080769,King,2022,2.85,France 2 Cinéma
1080965,Orchestra Class,2017,3.21,France 2 Cinéma
1081609,C'est tout pour moi,2017,3.12,France 2 Cinéma
1083586,Little Spirou,2017,2.77,France 2 Cinéma
1084989,Yo Mama,2023,3.07,France 2 Cinéma
1085476,My New Friends,2024,3.16,France 2 Cinéma
1085540,The Chef's Wife,2014,3.12,France 2 Cinéma
1085763,Right Here Right Now,2016,3.07,France 2 Cinéma
1092580,A Bun in the Oven,2016,3.15,France 2 Cinéma
1093445,Tout schuss,2016,2.75,France 2 Cinéma
1093467,The Fool,2019,2.87,France 2 Cinéma
1094321,Kiss & Tell,2018,3.06,France 2 Cinéma
1094859,Dad in Training,2015,3.19,France 2 Cinéma
1096681,Of Love and Lies,2019,3.18,France 2 Cinéma
1100324,The Companions,2022,3.24,France 2 Cinéma
1101067,May Allah Bless France!,2014,3.3,France 2 Cinéma
1101626,C'est la vie,2020,3.12,France 2 Cinéma
1102517,Nobody's Perfect!,2017,3.02,France 2 Cinéma
1104441,The Paris Opera,2017,3.41,France 2 Cinéma
1105483,Headwind,2024,3.23,France 2 Cinéma
1108183,Lost and Found,2019,3.03,France 2 Cinéma
1110412,Would I Lie to You: The Beginning,2019,2.83,France 2 Cinéma
1114078,The Tournament,2015,3.23,France 2 Cinéma
1117684,Kids Are Back,2020,2.77,France 2 Cinéma
1118025,Ma langue au chat,2023,3.02,France 2 Cinéma
1128958,The Grad Job,2014,3.01,France 2 Cinéma
