id,name,date,rating,studio
1101812,Excess Will Save Us,2022,3.32,Film i Väst
1102971,Tuesday Club,2022,3.2,Film i Väst
1106228,Boss,2023,3.23,Film i Väst
1108397,I Love You: A Divorce Comedy,2016,2.94,Film i Väst
1109168,Madden,2023,3.38,Film i Väst
1112605,Gold Coast,2015,3.16,Film i Väst
1116907,It's All About Love,2018,3.05,Film i Väst
1125698,Lyrro - Ut & invandrarna,2018,3.01,Film i Väst
1128597,Second Act,2023,3.28,Film i Väst
1136558,Until Frank Separates Us,2019,3.01,Film i Väst
